,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
4775,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,23,6285,-6882,77,488,7487,-7232,1563,-7803,647,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4776,-6879,159,183,6921,167,7611,169,7149,105,6383,-6946,69,-7781,262,-6882,441,215,7487,-7232,-447,-7803,162,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4777,160,6285,162,6921,196,7611,168,7149,-7184,216,-6946,136,205,6285,-6882,62,530,7487,1026,6757,1023,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4778,-6879,159,183,6921,-7734,166,-6627,134,185,6383,-6946,118,47,6285,18,6357,-7184,67,-17,6757,263,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4779,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,-7781,97,-6882,417,-7184,264,37,6757,-348,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4780,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,76,6285,-6882,9,-7184,-24,205,6757,1307,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4781,160,6285,-7141,161,-7734,152,126,7149,197,6383,348,6743,172,6285,-6882,138,-7184,406,-7232,109,-7803,-59,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4782,-6879,159,183,6921,-7734,166,-6627,134,185,6383,119,6743,99,6285,-6882,269,457,7487,-7232,237,79,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4783,160,6285,-7141,161,153,7611,196,7149,-7184,103,159,6743,-7781,98,-6882,463,-7184,397,282,6757,-261,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4784,160,6285,-7141,161,-7734,152,126,7149,-7184,196,158,6743,36,6285,-6882,244,508,7487,474,6757,706,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4785,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-106,6285,-6882,153,99,7487,-7232,198,-7803,4,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4786,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,-7781,39,-6882,157,-131,7487,-7232,128,-556,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4787,-6879,159,183,6921,167,7611,-6627,168,-7184,186,132,6743,-7781,213,455,6357,303,7487,-7232,-323,1500,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4788,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,9,6743,96,6285,-6882,133,-75,7487,-7232,-974,232,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4789,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,257,6285,197,6357,-7184,237,529,6757,-7803,-683,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4790,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,-7781,74,-6882,116,-7184,558,-71,6757,-7803,1024,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4791,-6879,159,183,6921,-7734,166,135,7149,-7184,98,194,6743,-7781,-11,179,6357,-7184,224,284,6757,-7803,-237,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4792,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-7781,-15,-6882,114,-7184,24,644,6757,-697,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4793,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,-6882,8,-7184,146,135,6757,-7803,436,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4794,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,257,6285,197,6357,238,7487,-7232,48,-7803,427,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4795,160,6285,162,6921,196,7611,-6627,167,146,6383,98,6743,347,6285,-6882,139,-7184,224,-7232,655,18,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4796,160,6285,162,6921,-7734,195,-6627,155,147,6383,125,6743,-7781,219,-6882,409,128,7487,-7232,228,-7803,-744,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4797,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,-7781,119,49,6357,-7184,398,-7232,486,-7803,1342,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4798,160,6285,-7141,161,153,7611,-6627,195,-7184,217,-6946,125,-7781,465,30,6357,196,7487,-7232,21,-473,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4799,-6879,159,183,6921,-7734,166,-6627,134,185,6383,119,6743,99,6285,270,6357,-7184,264,534,6757,15,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4800,-6879,159,183,6921,167,7611,-6627,168,-7184,186,132,6743,214,6285,-6882,47,-7184,115,-7232,-253,-7803,-648,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4801,160,6285,162,6921,-7734,195,-6627,155,147,6383,125,6743,220,6285,399,6357,-7184,73,-7232,-35,-7803,-2129,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4802,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-7781,-107,258,6357,516,7487,125,6757,564,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4803,160,6285,-7141,161,-7734,152,126,7149,-7184,196,158,6743,-7781,35,-6882,125,-7184,145,-7232,-69,-84,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4804,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,-6882,154,397,7487,-7232,-152,-7803,-253,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4805,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,74,6743,26,6285,525,6357,-7184,368,318,6757,-7803,-103,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4806,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,-7781,39,158,6357,387,7487,-7232,1,7,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4807,160,6285,162,6921,-7734,195,156,7149,-7184,182,195,6743,204,6285,-6882,112,589,7487,-7232,344,-63,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4808,-6879,159,-7141,182,-7734,85,77,7149,188,6383,8,6743,-7781,136,-6882,82,-7184,1,-42,6757,-7803,824,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4809,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,527,6357,-7184,477,-7232,461,-7803,431,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4810,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,-7781,367,390,6357,-7184,152,-7232,293,184,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4811,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,40,6285,-6882,163,-13,7487,570,6757,-7803,1458,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4812,160,6285,-7141,161,-7734,152,126,7149,-7184,196,158,6743,-7781,35,-6882,125,-7184,145,-68,6757,-7803,574,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4813,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-7781,-107,258,6357,-7184,515,86,6757,-7803,295,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4814,160,6285,162,6921,-7734,195,-6627,155,147,6383,-6946,124,33,6285,-6882,586,242,7487,-7232,186,783,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4815,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,84,6285,93,6357,113,7487,-7232,847,-424,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4816,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,183,6357,95,7487,245,6757,103,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4817,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,100,6285,309,6357,-7184,665,-7232,168,-412,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4818,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,-7781,166,-6882,488,-7184,-117,-7232,-257,-615,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4819,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-106,6285,-6882,153,99,7487,-7232,198,5,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4820,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,459,6285,-6882,402,-7184,301,-7232,407,-7803,-359,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4821,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,100,6285,309,6357,666,7487,565,6757,282,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4822,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,120,6285,75,6357,-7184,182,-7232,24,349,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4823,160,6285,162,6921,-7734,195,-6627,155,147,6383,-6946,124,33,6285,587,6357,135,7487,-7232,102,-7803,137,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4824,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,75,6285,-6882,266,-7184,-53,658,6757,-7803,1092,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4825,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-7781,-107,-6882,257,-7184,532,-38,6757,-7803,136,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4826,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,-7781,155,175,6357,-7184,26,-7232,669,-7803,185,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4827,160,6285,162,6921,196,7611,168,7149,217,6383,-6946,152,82,6285,422,6357,607,7487,-7232,164,-293,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4828,160,6285,162,6921,196,7611,-6627,167,-7184,145,-6946,217,459,6285,403,6357,20,7487,-5,6757,-7803,884,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4829,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,-7781,97,-6882,417,265,7487,-7232,88,818,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4830,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,112,6285,163,6357,425,7487,-7232,381,-7803,607,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4831,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,-7781,75,-6882,69,-7184,-218,-7232,-31,-7803,199,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4832,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,-7781,111,204,6357,304,7487,519,6757,-7803,577,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4833,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,155,6357,785,7487,-7232,546,1650,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4834,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,-6882,526,-118,7487,777,6757,-7803,542,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4835,-6879,159,-7141,182,86,7611,174,7149,169,6383,160,6743,307,6285,-20,6357,342,7487,-7232,206,-7803,1148,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4836,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,-7781,111,204,6357,-7184,303,47,6757,-7803,702,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4837,160,6285,-7141,161,153,7611,196,7149,-7184,103,159,6743,99,6285,283,6357,624,7487,74,6757,-7803,542,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4838,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,-6882,182,-100,7487,362,6757,-225,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4839,-6879,159,183,6921,167,7611,-6627,168,187,6383,277,6743,317,6285,177,6357,-7184,236,10,6757,-7803,82,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4840,160,6285,162,6921,196,7611,168,7149,-7184,216,137,6743,234,6285,145,6357,333,7487,262,6757,-7803,1,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4841,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,109,6743,47,6285,78,6357,-7184,-224,49,6757,-7803,42,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4842,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,-6946,164,113,6285,-43,6357,-7184,192,-7232,127,-7803,-1669,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4843,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,76,6285,-6882,9,-7184,-24,205,6757,-7803,1306,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4844,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,74,6743,26,6285,525,6357,-7184,368,-7232,317,1046,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4845,160,6285,162,6921,196,7611,168,7149,-7184,216,-6946,136,205,6285,-6882,62,530,7487,1026,6757,-7803,1022,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4846,-6879,159,-7141,182,86,7611,174,7149,169,6383,160,6743,307,6285,-6882,-21,124,7487,-7232,91,-7803,135,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4847,-6879,159,-7141,182,-7734,85,77,7149,188,6383,-6946,7,119,6285,-6882,-131,107,7487,-7232,137,-7803,1697,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4848,160,6285,162,6921,-7734,195,156,7149,183,6383,-6946,157,-106,6285,154,6357,-7184,564,-7232,1002,-7803,315,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4849,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,-7781,256,400,6357,-7184,64,-7232,-288,193,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4850,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,53,6285,287,6357,-7184,33,-7232,612,-575,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4851,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,98,6285,474,6357,-7184,251,-7232,-46,479,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4852,-6879,159,183,6921,167,7611,169,7149,105,6383,-6946,69,263,6285,85,6357,-7184,115,120,6757,-7803,291,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4853,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,-6882,8,-7184,146,-7232,134,-1825,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4854,160,6285,-7141,161,153,7611,-6627,195,218,6383,163,6743,-7781,97,-6882,417,265,7487,89,6757,-162,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4855,-6879,159,183,6921,167,7611,169,7149,105,6383,-6946,69,-7781,262,-6882,441,-7184,214,-7232,-74,-2,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4856,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,53,6285,-6882,286,459,7487,-453,6757,469,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4857,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,-7781,212,527,6357,478,7487,-7232,181,-7803,426,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4858,-6879,159,-7141,182,86,7611,174,7149,-7184,168,-6946,122,-7781,243,-6882,199,-7184,216,-7232,274,-7803,-105,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4859,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,457,6285,173,6357,14,7487,-7232,0,172,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4860,160,6285,162,6921,196,7611,168,7149,-7184,216,-6946,136,-7781,204,105,6357,355,7487,-7232,248,-7803,162,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4861,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,-7781,205,-6882,22,-7184,27,569,6757,-7803,345,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4862,-6879,159,183,6921,-7734,166,135,7149,99,6383,226,6743,254,6285,-6882,402,-7184,102,-7232,158,-665,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4863,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,-7781,74,-6882,116,559,7487,-595,6757,-7803,357,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4864,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-14,6285,196,6357,-7184,396,-7232,835,-7803,12,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4865,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,330,6285,29,6357,-7184,268,58,6757,-118,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4866,160,6285,162,6921,196,7611,168,7149,217,6383,-6946,152,-7781,81,-6882,196,303,7487,20,6757,-7803,14,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4867,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,109,6743,-7781,46,-6882,-169,117,7487,-7232,102,-787,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4868,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,-7781,166,-6882,488,-7184,-117,-256,6757,204,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4869,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,76,6285,-6882,9,-7184,-24,205,6757,1307,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4870,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,-7781,111,-6882,203,-7184,196,-7232,-22,-413,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4871,160,6285,-7141,161,-7734,152,-6627,125,126,6383,103,6743,-7781,137,-6882,292,-7184,34,-7232,35,-7803,358,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4872,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,167,6285,205,6357,97,7487,-7232,76,-7803,5,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4873,160,6285,-7141,161,153,7611,-6627,195,218,6383,-6946,162,-7781,273,2,6357,-7184,133,54,6757,1435,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4874,160,6285,162,6921,196,7611,168,7149,-7184,216,137,6743,234,6285,-6882,144,-7184,429,-7232,-21,-193,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4875,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,-7781,205,23,6357,-7184,64,-7232,-1,565,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4876,-6879,159,183,6921,-7734,166,135,7149,-7184,98,-6946,193,-7781,52,-6882,-49,-7184,537,-7232,97,109,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4877,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,155,6357,-7184,784,-100,6757,813,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4878,160,6285,-7141,161,153,7611,196,7149,-7184,103,-6946,158,-7781,35,-6882,-74,670,7487,-7232,995,503,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
4879,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,-6946,164,-7781,112,113,6357,-61,7487,348,6757,-234,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
4880,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,-7781,83,326,6357,607,7487,142,6757,390,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
